estate name,detail link,photo links
Yue Fat Building,https://www.28hse.com/en/estate/detail/yue-fat-building-8282,https://i1.28hse.com/2022/09/202209081302368394805_large.jpg
Pak Shek Terrace,https://www.28hse.com/en/estate/detail/pak-shek-terrace-24721,https://i1.28hse.com/2022/09/202209081248014029517_large.jpg
Ka Nam Lau,https://www.28hse.com/en/estate/detail/ka-nam-lau-22412,https://i1.28hse.com/2022/09/202209081216164041640_large.jpg
Chung Yuen Building,https://www.28hse.com/en/estate/detail/chung-yuen-building-2558,https://i1.28hse.com/2022/09/202209081232154134974_large.jpg
Emerald Gardens,https://www.28hse.com/en/estate/detail/emerald-gardens-479,https://i1.28hse.com/2022/09/202209081241177549939_large.jpg
Harbour Park,https://www.28hse.com/en/estate/detail/harbour-park-8740,https://i1.28hse.com/2022/09/20220908130600709093_large.jpg
Tak Fung Building,https://www.28hse.com/en/estate/detail/tak-fung-building-25953,https://i1.28hse.com/2022/09/202209081220003954869_large.jpg
Fu Shing Court,https://www.28hse.com/en/estate/detail/fu-shing-court-5359,https://i1.28hse.com/2022/09/202209081243426155725_large.jpg
Prince House,https://www.28hse.com/en/estate/detail/prince-house-8407,https://i1.28hse.com/2022/09/202209081303314741046_large.jpg
Kingstown Mansion,https://www.28hse.com/en/estate/detail/kingstown-mansion-8915,https://i1.28hse.com/2022/09/202209081307156559720_large.jpg
Brilliant Court,https://www.28hse.com/en/estate/detail/brilliant-court-2958,https://i1.28hse.com/2022/09/202209081234172551240_large.jpg
Bisney Court,https://www.28hse.com/en/estate/detail/bisney-court-8719,https://i1.28hse.com/2022/09/202209081305513948257_large.jpg
Fung Wah Estate,https://www.28hse.com/en/estate/detail/fung-wah-estate-25303,https://i1.28hse.com/2022/09/202209081256172781606_large.jpg
Ki Yip Building,https://www.28hse.com/en/estate/detail/ki-yip-building-26110,https://i1.28hse.com/2022/09/202209081221534858990_large.jpg
Glamour Garden,https://www.28hse.com/en/estate/detail/glamour-garden-4247,https://i1.28hse.com/2022/09/202209081238065837497_large.jpg
Cloud Nine,https://www.28hse.com/en/estate/detail/cloud-nine-26915,https://i1.28hse.com/2022/09/2022090812302963546_large.jpg
South wall Mansion,https://www.28hse.com/en/estate/detail/south-wall-mansion-27066,https://i1.28hse.com/2022/09/202209081231313481127_large.jpg
Tsui Chuk Garden,https://www.28hse.com/en/estate/detail/tsui-chuk-garden-2104,https://i1.28hse.com/2022/09/202209081214144852437_large.jpg
Mai Fung Building,https://www.28hse.com/en/estate/detail/mai-fung-building-8497,https://i1.28hse.com/2022/09/202209081304146205692_large.jpg
Hoi Ming Court,https://www.28hse.com/en/estate/detail/hoi-ming-court-6292,https://i1.28hse.com/2022/09/202209081250081476865_large.jpg
Kam Fook Mansion,https://www.28hse.com/en/estate/detail/kam-fook-mansion-8773,https://i1.28hse.com/2022/09/202209081306146080696_large.jpg
Yun Fat Building,https://www.28hse.com/en/estate/detail/yun-fat-building-2487,https://i1.28hse.com/2022/09/202209081229454114128_large.jpg
Fanling Town Center,https://www.28hse.com/en/estate/detail/fanling-town-center-4173,https://i1.28hse.com/2022/09/202209081237365907246_large.jpg
Kennedy Mansion,https://www.28hse.com/en/estate/detail/kennedy-mansion-8677,https://i1.28hse.com/2022/09/202209081305293932768_large.jpg
Flatiron Court,https://www.28hse.com/en/estate/detail/flatiron-court-26320,https://i1.28hse.com/2022/09/202209081223443859112_large.jpg
Wealthy Garden,https://www.28hse.com/en/estate/detail/wealthy-garden-4614,https://i1.28hse.com/2022/09/202209081240337669727_large.jpg
Sun Fai Court,https://www.28hse.com/en/estate/detail/sun-fai-court-963,https://i1.28hse.com/2022/09/202209081308055002508_large.jpg
Mill Reef House,https://www.28hse.com/en/estate/detail/mill-reef-house-26997,https://i1.28hse.com/2022/09/202209081231006862114_large.jpg
Ying Piu Mansion,https://www.28hse.com/en/estate/detail/ying-piu-mansion-441,https://i1.28hse.com/2022/09/202209081239135485342_large.jpg
31 Mosque Junction,https://www.28hse.com/en/estate/detail/31-mosque-junction-23876,https://i1.28hse.com/2022/09/202209081228361209062_large.jpg
Wai Lee Building,https://www.28hse.com/en/estate/detail/wai-lee-building-5405,https://i1.28hse.com/2022/09/202209081244032027031_large.jpg
Koon Wong Mansion,https://www.28hse.com/en/estate/detail/koon-wong-mansion-6464,https://i1.28hse.com/2022/09/202209081251195037197_large.jpg
Wai Pont House,https://www.28hse.com/en/estate/detail/wai-pont-house-6417,https://i1.28hse.com/2022/09/202209081250584503144_large.jpg
Chico Terrace,https://www.28hse.com/en/estate/detail/chico-terrace-515,https://i1.28hse.com/2022/09/202209081242241702342_large.jpg
Fu Hing Building,https://www.28hse.com/en/estate/detail/fu-hing-building-5800,https://i1.28hse.com/2022/09/202209081246451209486_large.jpg
Hong Fook Building,https://www.28hse.com/en/estate/detail/hong-fook-building-5610,https://i1.28hse.com/2022/09/202209081245258017620_large.jpg
Ka Fook Building,https://www.28hse.com/en/estate/detail/ka-fook-building-1194,https://i1.28hse.com/2022/09/202209081213094398180_large.jpg
Fine Mansion,https://www.28hse.com/en/estate/detail/fine-mansion-26969,https://i1.28hse.com/2022/09/202209081230498785376_large.jpg
Shun Fung Building,https://www.28hse.com/en/estate/detail/shun-fung-building-26827,https://i1.28hse.com/2022/09/202209081227428261456_large.jpg
Anson House,https://www.28hse.com/en/estate/detail/anson-house-24104,https://i1.28hse.com/2022/09/202209081229592337583_large.jpg
Mayfair Gardens,https://www.28hse.com/en/estate/detail/mayfair-gardens-22416,https://i1.28hse.com/2022/09/202209081216188020257_large.jpg
The Pavilia Hill,https://www.28hse.com/en/estate/detail/the-pavilia-hill-8513,https://i1.28hse.com/2022/09/20220908130420754400_large.jpg
Wong Choy Mansion,https://www.28hse.com/en/estate/detail/wong-choy-mansion-25495,https://i1.28hse.com/2022/09/202209081259484409412_large.jpg
Hung Fuk Estate,https://www.28hse.com/en/estate/detail/hung-fuk-estate-26249,https://i1.28hse.com/2022/09/202209081223085033474_large.jpg
Kin Wo Court,https://www.28hse.com/en/estate/detail/kin-wo-court-2406,https://i1.28hse.com/2022/09/202209081224384865335_large.jpg
Chung Nam Mansion,https://www.28hse.com/en/estate/detail/chung-nam-mansion-5449,https://i1.28hse.com/2022/09/202209081244227265698_large.jpg
Chun Yeung Estate,https://www.28hse.com/en/estate/detail/chun-yeung-estate-26241,https://i1.28hse.com/2022/09/202209081223035148897_large.jpg
Kin Shun Building,https://www.28hse.com/en/estate/detail/kin-shun-building-24559,https://i1.28hse.com/2022/09/2022090812421026170_large.jpg
Cascades,https://www.28hse.com/en/estate/detail/cascades-2253,https://i1.28hse.com/2022/09/202209081216533654563_large.jpg
Beacon Heights,https://www.28hse.com/en/estate/detail/beacon-heights-24163,https://i1.28hse.com/2022/09/202209081214297593673_large.jpg
Honour House,https://www.28hse.com/en/estate/detail/honour-house-5646,https://i1.28hse.com/2022/09/202209081245395730936_large.jpg
Hiu Ming Court,https://www.28hse.com/en/estate/detail/hiu-ming-court-7651,https://i1.28hse.com/2022/09/202209081258081781443_large.jpg
Hang Chun Court,https://www.28hse.com/en/estate/detail/hang-chun-court-2454,https://i1.28hse.com/2022/09/202209081227373112133_large.jpg
Elly House,https://www.28hse.com/en/estate/detail/elly-house-5506,https://i1.28hse.com/2022/09/202209081244412507457_large.jpg
Chee Lok Building,https://www.28hse.com/en/estate/detail/chee-lok-building-22393,https://i1.28hse.com/2022/09/202209081216108095543_large.jpg
Hong Kong 26 Court,https://www.28hse.com/en/estate/detail/hong-kong-26-court-527,https://i1.28hse.com/2022/09/202209081243092648784_large.jpg
120 Sai Wan Ho Street,https://www.28hse.com/en/estate/detail/120-sai-wan-ho-street-26791,https://i1.28hse.com/2022/09/20220908122727706507_large.jpg
104 Fa Yuen Street,https://www.28hse.com/en/estate/detail/104-fa-yuen-street-6120,https://i1.28hse.com/2022/09/202209081248582611727_large.jpg
Shun Loong Building,https://www.28hse.com/en/estate/detail/shun-loong-building-23063,https://i1.28hse.com/2022/09/202209081219197313221_large.jpg
Camy House,https://www.28hse.com/en/estate/detail/camy-house-7732,https://i1.28hse.com/2022/09/202209081258444757820_large.jpg
Flourish Court,https://www.28hse.com/en/estate/detail/flourish-court-415,https://i1.28hse.com/2022/09/202209081237272501487_large.jpg
Canaryside,https://www.28hse.com/en/estate/detail/canaryside-2015,https://i1.28hse.com/2022/09/20220908121340197435_large.jpg
Hang Lok Garden,https://www.28hse.com/en/estate/detail/hang-lok-garden-26469,https://i1.28hse.com/2022/09/202209081225005317131_large.jpg
Tai Po Plaza,https://www.28hse.com/en/estate/detail/tai-po-plaza-4141,https://i1.28hse.com/2022/09/20220908123723326044_large.jpg
Kwong Wing Building,https://www.28hse.com/en/estate/detail/kwong-wing-building-5732,https://i1.28hse.com/2022/09/202209081246212190991_large.jpg
Man Hing Mansion,https://www.28hse.com/en/estate/detail/man-hing-mansion-6184,https://i1.28hse.com/2022/09/202209081249243407563_large.jpg
Cheong Wang Mansion,https://www.28hse.com/en/estate/detail/cheong-wang-mansion-4683,https://i1.28hse.com/2022/09/202209081240582483154_large.jpg
Loyal Mansion,https://www.28hse.com/en/estate/detail/loyal-mansion-5924,https://i1.28hse.com/2022/09/202209081247352854857_large.jpg
 Shing on building,https://www.28hse.com/en/estate/detail/shing-on-building-23843,https://i1.28hse.com/2022/09/202209081228237840335_large.jpg
Yu Yuen,https://www.28hse.com/en/estate/detail/yu-yuen-26014,https://i1.28hse.com/2022/09/202209081220388919247_large.jpg
Cheong Lok Mansion,https://www.28hse.com/en/estate/detail/cheong-lok-mansion-6363,https://i1.28hse.com/2022/09/202209081250368802455_large.jpg
Peter's House,https://www.28hse.com/en/estate/detail/peter-s-house-22947,https://i1.28hse.com/2022/09/202209081218435304450_large.jpg
Sung Ling Mansion,https://www.28hse.com/en/estate/detail/sung-ling-mansion-7431,https://i1.28hse.com/2022/09/202209081256361353000_large.jpg
Kam Hing Building,https://www.28hse.com/en/estate/detail/kam-hing-building-8143,https://i1.28hse.com/2022/09/202209081301402936115_large.jpg
Kong Hing Court,https://www.28hse.com/en/estate/detail/kong-hing-court-7722,https://i1.28hse.com/2022/09/202209081258396667190_large.jpg
Sunglow Building,https://www.28hse.com/en/estate/detail/sunglow-building-605,https://i1.28hse.com/2022/09/202209081248294837491_large.jpg
Liang Ga Building,https://www.28hse.com/en/estate/detail/liang-ga-building-6609,https://i1.28hse.com/2022/09/20220908125226989832_large.jpg
Grandview Mansion,https://www.28hse.com/en/estate/detail/grandview-mansion-25848,https://i1.28hse.com/2022/09/202209081217245047543_large.jpg
Sunrise Villa,https://www.28hse.com/en/estate/detail/sunrise-villa-3071,https://i1.28hse.com/2022/09/202209081235068372516_large.jpg
Hang Fai Building,https://www.28hse.com/en/estate/detail/hang-fai-building-22425,https://i1.28hse.com/2022/09/202209081216221655491_large.jpg
Fook Chi Building,https://www.28hse.com/en/estate/detail/fook-chi-building-24029,https://i1.28hse.com/2022/09/202209081229358702995_large.jpg
Ying May Building,https://www.28hse.com/en/estate/detail/ying-may-building-7885,https://i1.28hse.com/2022/09/202209081259465786935_large.jpg
Hoi Sun Building,https://www.28hse.com/en/estate/detail/hoi-sun-building-1107,https://i1.28hse.com/2022/09/202209081212371329695_large.jpg
Hau Wo Building,https://www.28hse.com/en/estate/detail/hau-wo-building-22109,https://i1.28hse.com/2022/09/202209081215012280256_large.jpg
Chatham Gate,https://www.28hse.com/en/estate/detail/chatham-gate-6567,https://i1.28hse.com/2022/09/202209081252064125601_large.jpg
Cheong Lee Building,https://www.28hse.com/en/estate/detail/cheong-lee-building-2502,https://i1.28hse.com/2022/09/202209081230388268844_large.jpg
Hoi Wan Building,https://www.28hse.com/en/estate/detail/hoi-wan-building-6407,https://i1.28hse.com/2022/09/20220908125054395453_large.jpg
Profit Nice Mansion,https://www.28hse.com/en/estate/detail/profit-nice-mansion-5831,https://i1.28hse.com/2022/09/202209081246577900685_large.jpg
Dragon Court,https://www.28hse.com/en/estate/detail/dragon-court-6253,https://i1.28hse.com/2022/09/202209081249532328457_large.jpg
Tender Court,https://www.28hse.com/en/estate/detail/tender-court-2418,https://i1.28hse.com/2022/09/202209081225193496936_large.jpg
Jet Foil Building,https://www.28hse.com/en/estate/detail/jet-foil-building-8065,https://i1.28hse.com/2022/09/202209081301051020505_large.jpg
Foo On Building,https://www.28hse.com/en/estate/detail/foo-on-building-5505,https://i1.28hse.com/2022/09/202209081244404568183_large.jpg
Centre Stage,https://www.28hse.com/en/estate/detail/centre-stage-553,https://i1.28hse.com/2022/09/202209081244505689789_large.jpg
Silver Shore Villa,https://www.28hse.com/en/estate/detail/silver-shore-villa-23818,https://i1.28hse.com/2022/09/20220908122810720335_large.jpg
ping yeung,https://www.28hse.com/en/estate/detail/ping-yeung-24594,https://i1.28hse.com/2022/09/202209081243576001342_large.jpg
Hau Tak Estate,https://www.28hse.com/en/estate/detail/hau-tak-estate-25319,https://i1.28hse.com/2022/09/202209081256244818013_large.jpg
Loong King Mansion,https://www.28hse.com/en/estate/detail/loong-king-mansion-5703,https://i1.28hse.com/2022/09/20220908124610795671_large.jpg
Yuet Fat Mansion,https://www.28hse.com/en/estate/detail/yuet-fat-mansion-22167,https://i1.28hse.com/2022/09/202209081215084043391_large.jpg
Haven Mansion,https://www.28hse.com/en/estate/detail/haven-mansion-7535,https://i1.28hse.com/2022/09/202209081257207431563_large.jpg
La Salle Building,https://www.28hse.com/en/estate/detail/la-salle-building-25570,https://i1.28hse.com/2022/09/202209081302362646004_large.jpg
La Cite Noble,https://www.28hse.com/en/estate/detail/la-cite-noble-4004,https://i1.28hse.com/2022/09/202209081236047702869_large.jpg
Ihong Mansion,https://www.28hse.com/en/estate/detail/ihong-mansion-23315,https://i1.28hse.com/2022/09/202209081220442777381_large.jpg
Sai Wan Estate,https://www.28hse.com/en/estate/detail/sai-wan-estate-25270,https://i1.28hse.com/2022/09/202209081256034597639_large.jpg
Kwong Hing Building,https://www.28hse.com/en/estate/detail/kwong-hing-building-5147,https://i1.28hse.com/2022/09/202209081242232003471_large.jpg
Kwok Kai Building,https://www.28hse.com/en/estate/detail/kwok-kai-building-8920,https://i1.28hse.com/2022/09/202209081307186265301_large.jpg
South Bay Villas,https://www.28hse.com/en/estate/detail/south-bay-villas-26740,https://i1.28hse.com/2022/09/202209081227047725517_large.jpg
Wah Fung Garden,https://www.28hse.com/en/estate/detail/wah-fung-garden-26314,https://i1.28hse.com/2022/09/202209081223427328894_large.jpg
Kam Tong Building,https://www.28hse.com/en/estate/detail/kam-tong-building-2732,https://i1.28hse.com/2022/09/202209081233168946507_large.jpg
Hoi King Mansion,https://www.28hse.com/en/estate/detail/hoi-king-mansion-2046,https://i1.28hse.com/2022/09/202209081213508795054_large.jpg
Sau Lai Garden,https://www.28hse.com/en/estate/detail/sau-lai-garden-8118,https://i1.28hse.com/2022/09/202209081301287853383_large.jpg
Kwai Yin Court,https://www.28hse.com/en/estate/detail/kwai-yin-court-4663,https://i1.28hse.com/2022/09/202209081240495758141_large.jpg
Kentwood Place,https://www.28hse.com/en/estate/detail/kentwood-place-4226,https://i1.28hse.com/2022/09/202209081238017133741_large.jpg
Tung Fai Gardens,https://www.28hse.com/en/estate/detail/tung-fai-gardens-24773,https://i1.28hse.com/2022/09/202209081251314693080_large.jpg
Hoi Kwong Court,https://www.28hse.com/en/estate/detail/hoi-kwong-court-1131,https://i1.28hse.com/2022/09/202209081212478720527_large.jpg
5-7 Prince's Terrace,https://www.28hse.com/en/estate/detail/5-7-prince-s-terrace-26546,https://i1.28hse.com/2022/09/20220908122535342525_large.jpg
Shan Kwong Court,https://www.28hse.com/en/estate/detail/shan-kwong-court-23025,https://i1.28hse.com/2022/09/202209081219067260631_large.jpg
Peridot Court,https://www.28hse.com/en/estate/detail/peridot-court-4508,https://i1.28hse.com/2022/09/202209081239572747571_large.jpg
Mandarin Building,https://www.28hse.com/en/estate/detail/mandarin-building-6314,https://i1.28hse.com/2022/09/202209081250187962410_large.jpg
Hong Chiang Building,https://www.28hse.com/en/estate/detail/hong-chiang-building-8787,https://i1.28hse.com/2022/09/202209081306203472156_large.jpg
On Shun Building,https://www.28hse.com/en/estate/detail/on-shun-building-23997,https://i1.28hse.com/2022/09/202209081229235579507_large.jpg
Oceanic View,https://www.28hse.com/en/estate/detail/oceanic-view-2382,https://i1.28hse.com/2022/09/202209081223106961243_large.jpg
Sin Hua Bank Building,https://www.28hse.com/en/estate/detail/sin-hua-bank-building-26713,https://i1.28hse.com/2022/09/202209081226542957721_large.jpg
Kuwn Tong Theatre Building,https://www.28hse.com/en/estate/detail/kuwn-tong-theatre-building-6432,https://i1.28hse.com/2022/09/202209081251065614625_large.jpg
