Name,Estate,Photo
King Moon Heights,https://www.28hse.com/en/estate/kln/tai-kok-tsui/5430_king-moon-heights,https://i1.28hse.com/2022/09/202209081244143869557_large.jpg
Lai Kwan Court,https://www.28hse.com/en/estate/kln/cheung-sha-wan/2514_lai-kwan-court,https://i1.28hse.com/2022/09/202209081231266667410_large.jpg
PAO FUNG MANSION,https://www.28hse.com/en/estate/kln/sham-shui-po/8955_pao-fung-mansion,https://i1.28hse.com/2022/09/202209081307345091516_large.jpg
Carlton Building,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/2959_carlton-building,https://i1.28hse.com/2022/09/202209081234181069105_large.jpg
Lee Kee Building,https://www.28hse.com/en/estate/kln/kowloon-bay/2089_lee-kee-building,https://i1.28hse.com/2022/09/202209081214076882623_large.jpg
Dragon Glory Mansion,https://www.28hse.com/en/estate/kln/wong-tai-sin/5650_dragon-glory-mansion,https://i1.28hse.com/2022/09/20220908124541545327_large.jpg
Brilliant Court,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/2958_brilliant-court,https://i1.28hse.com/2022/09/202209081234172551240_large.jpg
Mongkok Plaza,https://www.28hse.com/en/estate/kln/mong-kok/6215_mongkok-plaza,https://i1.28hse.com/2022/09/202209081249386016262_large.jpg
Genius Court,https://www.28hse.com/en/estate/kln/kowloon-city/2121_genius-court,https://i1.28hse.com/2022/09/202209081214206770264_large.jpg
Gardenview Building,https://www.28hse.com/en/estate/kln/sham-shui-po/2693_gardenview-building,https://i1.28hse.com/2022/09/202209081233054599731_large.jpg
Lok Hing Mansion,https://www.28hse.com/en/estate/kln/prince-edward/8724_lok-hing-mansion,https://i1.28hse.com/2022/09/20220908130553284521_large.jpg
Tone King Building,https://www.28hse.com/en/estate/kln/cheung-sha-wan/5935_tone-king-building,https://i1.28hse.com/2022/09/202209081247407400479_large.jpg
Hoi Hung Building,https://www.28hse.com/en/estate/kln/wong-tai-sin/6109_hoi-hung-building,https://i1.28hse.com/2022/09/202209081248537943407_large.jpg
Top Jade Mansion,https://www.28hse.com/en/estate/kln/yau-ma-tei/7860_top-jade-mansion,https://i1.28hse.com/2022/09/202209081259362116582_large.jpg
Artisan Garden,https://www.28hse.com/en/estate/kln/to-kwa-wan/22888_artisan-garden,https://i1.28hse.com/2022/09/202209081218274830980_large.jpg
Lai Po Building,https://www.28hse.com/en/estate/kln/tai-kok-tsui/5561_lai-po-building,https://i1.28hse.com/2022/09/20220908124504797321_large.jpg
Ellery Terrace,https://www.28hse.com/en/estate/kln/ho-man-tin/2245_ellery-terrace,https://i1.28hse.com/2022/09/202209081216278902320_large.jpg
Yau Lee Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/2871_yau-lee-building,https://i1.28hse.com/2022/09/202209081252295611433_large.jpg
Ming Wah Court,https://www.28hse.com/en/estate/kln/hung-hom/7994_ming-wah-court,https://i1.28hse.com/2022/09/202209081300355634560_large.jpg
Profit Nice Mansion,https://www.28hse.com/en/estate/kln/yau-ma-tei/5831_profit-nice-mansion,https://i1.28hse.com/2022/09/202209081246577900685_large.jpg
Wylie Court,https://www.28hse.com/en/estate/kln/yau-ma-tei/2806_wylie-court,https://i1.28hse.com/2022/09/202209081233305163537_large.jpg
Sun Wah Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/5518_sun-wah-building,https://i1.28hse.com/2022/09/202209081244453333569_large.jpg
Fulrich Garden,https://www.28hse.com/en/estate/kln/kwun-tong/2043_fulrich-garden,https://i1.28hse.com/2022/09/20220908121348885963_large.jpg
Yen Kwong Mansion,https://www.28hse.com/en/estate/kln/sham-shui-po/7826_yen-kwong-mansion,https://i1.28hse.com/2022/09/202209081259211485453_large.jpg
Billionnaire Avant,https://www.28hse.com/en/estate/kln/kowloon-city/7805_billionnaire-avant,https://i1.28hse.com/2022/09/202209081259122663768_large.jpg
Wah Lai Court,https://www.28hse.com/en/estate/kln/prince-edward/6652_wah-lai-court,https://i1.28hse.com/2022/09/202209081252433158293_large.jpg
Meridian Hill,https://www.28hse.com/en/estate/kln/kowloon-tong/5577_meridian-hill,https://i1.28hse.com/2022/09/202209081245108880185_large.jpg
Tonning Mansion,https://www.28hse.com/en/estate/kln/cheung-sha-wan/2494_tonning-mansion,https://i1.28hse.com/2022/09/202209081230131838196_large.jpg
Lai Yue Building,https://www.28hse.com/en/estate/kln/kwun-tong/5985_lai-yue-building,https://i1.28hse.com/2022/09/202209081248051344970_large.jpg
Tin Heung Garden House,https://www.28hse.com/en/estate/kln/kwun-tong/7664_tin-heung-garden-house,https://i1.28hse.com/2022/09/202209081258147675693_large.jpg
Nam Cheong Mansion,https://www.28hse.com/en/estate/kln/sham-shui-po/6482_nam-cheong-mansion,https://i1.28hse.com/2022/09/202209081251272593629_large.jpg
Foo Yue Building,https://www.28hse.com/en/estate/kln/kwun-tong/5438_foo-yue-building,https://i1.28hse.com/2022/09/202209081244183722651_large.jpg
Greenland Court,https://www.28hse.com/en/estate/kln/hung-hom/7660_greenland-court,https://i1.28hse.com/2022/09/202209081218428851113_large.jpg
Career Court,https://www.28hse.com/en/estate/kln/cheung-sha-wan/7883_career-court,https://i1.28hse.com/2022/09/202209081259461966549_large.jpg
Yiu Pont House,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/2983_yiu-pont-house,
Kensington Plaza,https://www.28hse.com/en/estate/kln/jordan/2804_kensington-plaza,https://i1.28hse.com/2022/09/202209081233297704497_large.jpg
Dah Sing Building,https://www.28hse.com/en/estate/kln/sham-shui-po/5680_dah-sing-building,https://i1.28hse.com/2022/09/202209081246004526819_large.jpg
Fu Yip Building,https://www.28hse.com/en/estate/kln/hung-hom/6454_fu-yip-building,https://i1.28hse.com/2022/09/202209081251156449578_large.jpg
Palatial Stand,https://www.28hse.com/en/estate/kln/hung-hom/3088_palatial-stand,https://i1.28hse.com/2022/09/202209081235151608063_large.jpg
Kingland Apartments,https://www.28hse.com/en/estate/kln/mong-kok/2730_kingland-apartments,https://i1.28hse.com/2022/09/202209081233152471485_large.jpg
Cambria Court,https://www.28hse.com/en/estate/kln/kwun-tong/6812_cambria-court,https://i1.28hse.com/2022/09/202209081253493875559_large.jpg
Lomond Garden Mansion,https://www.28hse.com/en/estate/kln/kowloon-city/2666_lomond-garden-mansion,https://i1.28hse.com/2022/09/202209081232551925743_large.jpg
Sun Kong House,https://www.28hse.com/en/estate/kln/mong-kok/2752_sun-kong-house,https://i1.28hse.com/2022/09/202209081233242927059_large.jpg
Wah May Building,https://www.28hse.com/en/estate/kln/mong-kok/2750_wah-may-building,https://i1.28hse.com/2022/09/202209081233233321733_large.jpg
Wah Chi Mansion,https://www.28hse.com/en/estate/kln/jordan/8126_wah-chi-mansion,https://i1.28hse.com/2022/09/202209081218147867163_large.jpg
Cheong Fat,https://www.28hse.com/en/estate/kln/yau-ma-tei/2847_cheong-fat,https://i1.28hse.com/2022/09/202209081246085145365_large.jpg
Fullfair House,https://www.28hse.com/en/estate/kln/hung-hom/22350_fullfair-house,https://i1.28hse.com/2022/09/202209081215577800373_large.jpg
Co-Tack Building,https://www.28hse.com/en/estate/kln/hung-hom/7806_co-tack-building,
Lucky Court,https://www.28hse.com/en/estate/kln/to-kwa-wan/5499_lucky-court,https://i1.28hse.com/2022/09/202209081244381318993_large.jpg
Grand Villa,https://www.28hse.com/en/estate/kln/to-kwa-wan/5085_grand-villa,https://i1.28hse.com/2022/09/202209081307446759951_large.jpg
Faber Garden,https://www.28hse.com/en/estate/kln/kowloon-tong/2164_faber-garden,https://i1.28hse.com/2022/09/202209081214352233436_large.jpg
Kong Hing Court,https://www.28hse.com/en/estate/kln/kwun-tong/7722_kong-hing-court,https://i1.28hse.com/2022/09/202209081258396667190_large.jpg
Tai Fung House,https://www.28hse.com/en/estate/kln/mong-kok/6443_tai-fung-house,https://i1.28hse.com/2022/09/202209081223345090322_large.jpg
Concord Building,https://www.28hse.com/en/estate/kln/mong-kok/2818_concord-building,https://i1.28hse.com/2022/09/202209081233346768816_large.jpg
Kam Lai Court,https://www.28hse.com/en/estate/kln/prince-edward/5731_kam-lai-court,https://i1.28hse.com/2022/09/202209081246214114279_large.jpg
SpringField Court,https://www.28hse.com/en/estate/kln/mong-kok/5651_springfield-court,https://i1.28hse.com/2022/09/202209081245421179965_large.jpg
Chermain Heights,https://www.28hse.com/en/estate/kln/kowloon-tong/2166_chermain-heights,https://i1.28hse.com/2022/09/20220908121436497295_large.jpg
Kimberd Court,https://www.28hse.com/en/estate/kln/prince-edward/22110_kimberd-court,https://i1.28hse.com/2022/09/202209081215014475450_large.jpg
Golden League Building,https://www.28hse.com/en/estate/kln/cheung-sha-wan/8018_golden-league-building,https://i1.28hse.com/2022/09/202209081300456737960_large.jpg
Tung Hing Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/2851_tung-hing-building,https://i1.28hse.com/2022/09/202209081213197193930_large.jpg
Ka Wai Chuen,https://www.28hse.com/en/estate/kln/hung-hom/5906_ka-wai-chuen,https://i1.28hse.com/2022/09/20220908124726746751_large.jpg
Chi Wing Court,https://www.28hse.com/en/estate/kln/sham-shui-po/6408_chi-wing-court,https://i1.28hse.com/2022/09/20220908125054667582_large.jpg
Bo Yan Building,https://www.28hse.com/en/estate/kln/kwun-tong/2036_bo-yan-building,https://i1.28hse.com/2022/09/202209081213455085380_large.jpg
Marvel Court,https://www.28hse.com/en/estate/kln/tai-kok-tsui/2544_marvel-court,https://i1.28hse.com/2022/09/20220908123208117875_large.jpg
Cristallo,https://www.28hse.com/en/estate/kln/ho-man-tin/22512_cristallo,https://i1.28hse.com/2022/09/202209081216478786867_large.jpg
Leung Chau Building,https://www.28hse.com/en/estate/kln/sham-shui-po/7920_leung-chau-building,https://i1.28hse.com/2022/09/202209081300033261388_large.jpg
Fok On Building,https://www.28hse.com/en/estate/kln/to-kwa-wan/6524_fok-on-building,https://i1.28hse.com/2022/09/202209081251461813530_large.jpg
KADOORIA,https://www.28hse.com/en/estate/kln/ho-man-tin/22423_kadooria,https://i1.28hse.com/2022/09/202209081216216644335_large.jpg
Hong Kiu Mansion,https://www.28hse.com/en/estate/kln/jordan/5216_hong-kiu-mansion,https://i1.28hse.com/2022/09/202209081231541921775_large.jpg
Westland Heights,https://www.28hse.com/en/estate/kln/kowloon-tong/2219_westland-heights,https://i1.28hse.com/2022/09/202209081215156834041_large.jpg
Wei Sun Building,https://www.28hse.com/en/estate/kln/sham-shui-po/2422_wei-sun-building,https://i1.28hse.com/2022/09/202209081225341804298_large.jpg
Honour Court,https://www.28hse.com/en/estate/kln/to-kwa-wan/22459_honour-court,https://i1.28hse.com/2022/09/202209081216303401211_large.jpg
Yick Fu Building,https://www.28hse.com/en/estate/kln/to-kwa-wan/23210_yick-fu-building,https://i1.28hse.com/2022/09/20220908122006340844_large.jpg
Edwardian Heights,https://www.28hse.com/en/estate/kln/ho-man-tin/2616_edwardian-heights,https://i1.28hse.com/2022/09/202209081232335280611_large.jpg
Kam Yuen Building,https://www.28hse.com/en/estate/kln/sham-shui-po/6676_kam-yuen-building,https://i1.28hse.com/2022/09/202209081252548669874_large.jpg
Gallant Court,https://www.28hse.com/en/estate/kln/ho-man-tin/2655_gallant-court,https://i1.28hse.com/2022/09/202209081232514549883_large.jpg
Far East Consortium Mongkok Building,https://www.28hse.com/en/estate/kln/mong-kok/8077_far-east-consortium-mongkok-building,https://i1.28hse.com/2022/09/202209081301108685096_large.jpg
Hart Avenue Court,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/2955_hart-avenue-court,https://i1.28hse.com/2022/09/202209081234161391489_large.jpg
Tai Hing Building,https://www.28hse.com/en/estate/kln/sham-shui-po/6599_tai-hing-building,https://i1.28hse.com/2022/09/202209081300324716390_large.jpg
Fok Lin  Building,https://www.28hse.com/en/estate/kln/hung-hom/5530_fok-lin-building,https://i1.28hse.com/2022/09/202209081244506031624_large.jpg
Sky Garden,https://www.28hse.com/en/estate/kln/ho-man-tin/2601_sky-garden,https://i1.28hse.com/2022/09/202209081232251052369_large.jpg
High Park,https://www.28hse.com/en/estate/kln/prince-edward/8213_high-park,https://i1.28hse.com/2022/09/202209081302081753034_large.jpg
King Tong Heights,https://www.28hse.com/en/estate/kln/tai-kok-tsui/5429_king-tong-heights,https://i1.28hse.com/2022/09/202209081244134323085_large.jpg
Tak Lee Building,https://www.28hse.com/en/estate/kln/jordan/5170_tak-lee-building,https://i1.28hse.com/2022/09/202209081242213918604_large.jpg
Hoi Ming Court,https://www.28hse.com/en/estate/kln/olympic/6292_hoi-ming-court,https://i1.28hse.com/2022/09/202209081250081476865_large.jpg
Carlton Court,https://www.28hse.com/en/estate/kln/kowloon-tong/2206_carlton-court,https://i1.28hse.com/2022/09/20220908121453997640_large.jpg
Marconi Court,https://www.28hse.com/en/estate/kln/kowloon-tong/2165_marconi-court,https://i1.28hse.com/2022/09/202209081214361732248_large.jpg
HillVille Terrace,https://www.28hse.com/en/estate/kln/to-kwa-wan/5036_hillville-terrace,https://i1.28hse.com/2022/09/202209081241394229695_large.jpg
1 Lion Rock Rd,https://www.28hse.com/en/estate/kln/kowloon-city/2135_1-lion-rock-rd,https://i1.28hse.com/2022/09/202209081214265679962_large.jpg
Zebrano,https://www.28hse.com/en/estate/kln/kowloon-city/6129_zebrano,https://i1.28hse.com/2022/09/202209081249015705344_large.jpg
Shanghai Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/7798_shanghai-building,https://i1.28hse.com/2022/10/202210241152573920734_large.jpg
Yee On Centre,https://www.28hse.com/en/estate/kln/kwun-tong/2048_yee-on-centre,https://i1.28hse.com/2022/09/202209081213505867617_large.jpg
Yah Yick Mansion,https://www.28hse.com/en/estate/kln/prince-edward/8166_yah-yick-mansion,https://i1.28hse.com/2022/09/202209081301511721169_large.jpg
CITE 33,https://www.28hse.com/en/estate/kln/prince-edward/5217_cite-33,https://i1.28hse.com/2022/09/202209081242527166681_large.jpg
Hai Tan Mansion,https://www.28hse.com/en/estate/kln/sham-shui-po/2399_hai-tan-mansion,https://i1.28hse.com/2022/09/202209081224138310144_large.jpg
Avon Court,https://www.28hse.com/en/estate/kln/kowloon-tong/2174_avon-court,https://i1.28hse.com/2022/09/202209081214392405226_large.jpg
Sun Ming Building,https://www.28hse.com/en/estate/kln/mong-kok/2823_sun-ming-building,https://i1.28hse.com/2022/09/202209081243348567004_large.jpg
Eden Gate,https://www.28hse.com/en/estate/kln/kowloon-tong/8532_eden-gate,https://i1.28hse.com/2022/09/202209081304285022731_large.jpg
Richland House,https://www.28hse.com/en/estate/kln/ho-man-tin/2331_richland-house,https://i1.28hse.com/2022/09/20220908122041588621_large.jpg
South Sea Apartments,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/8871_south-sea-apartments,https://i1.28hse.com/2022/09/2022090813065553913_large.jpg
Ying Fuk Court,https://www.28hse.com/en/estate/kln/wong-tai-sin/5149_ying-fuk-court,https://i1.28hse.com/2022/09/202209081242247464404_large.jpg
No.26 Kimberley Road,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/8835_no-26-kimberley-road,https://i1.28hse.com/2022/09/202209081306396833454_large.jpg
Flourish Mansion,https://www.28hse.com/en/estate/kln/mong-kok/2396_flourish-mansion,https://i1.28hse.com/2022/09/202209081223591992768_large.jpg
Cheng Hong Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/8177_cheng-hong-building,https://i1.28hse.com/2022/09/202209081301551514216_large.jpg
Shiu Fung Mansion,https://www.28hse.com/en/estate/kln/tai-kok-tsui/8684_shiu-fung-mansion,https://i1.28hse.com/2022/09/202209081305346731785_large.jpg
Shun Cheong Mansion,https://www.28hse.com/en/estate/kln/mong-kok/8362_shun-cheong-mansion,https://i1.28hse.com/2022/09/20220908130309489051_large.jpg
Yue Man Mansion,https://www.28hse.com/en/estate/kln/kwun-tong/6544_yue-man-mansion,https://i1.28hse.com/2022/09/202209081251555297770_large.jpg
Tokwawan Mansion,https://www.28hse.com/en/estate/kln/to-kwa-wan/6229_tokwawan-mansion,https://i1.28hse.com/2022/09/202209081249438933902_large.jpg
Parc Regal,https://www.28hse.com/en/estate/kln/ho-man-tin/2251_parc-regal,https://i1.28hse.com/2022/09/202209081216463762823_large.jpg
Crystal Court,https://www.28hse.com/en/estate/kln/ho-man-tin/2268_crystal-court,https://i1.28hse.com/2022/09/20220908121728930468_large.jpg
Cheron Court,https://www.28hse.com/en/estate/kln/hung-hom/7916_cheron-court,https://i1.28hse.com/2022/09/202209081300002590330_large.jpg
Urbana Lofts,https://www.28hse.com/en/estate/kln/kowloon-city/6374_urbana-lofts,https://i1.28hse.com/2022/09/202209081250412771761_large.jpg
Oxford Heights,https://www.28hse.com/en/estate/kln/kowloon-city/2122_oxford-heights,https://i1.28hse.com/2022/09/202209081214201669431_large.jpg
Wah Wai Mansion,https://www.28hse.com/en/estate/kln/jordan/8483_wah-wai-mansion,https://i1.28hse.com/2022/09/202209081304098328867_large.jpg
Shung Wah Court,https://www.28hse.com/en/estate/kln/to-kwa-wan/22235_shung-wah-court,https://i1.28hse.com/2022/09/202209081215228597377_large.jpg
Delight Court,https://www.28hse.com/en/estate/kln/to-kwa-wan/22445_delight-court,https://i1.28hse.com/2022/09/202209081226076789091_large.jpg
Wing Wo Building,https://www.28hse.com/en/estate/kln/to-kwa-wan/5557_wing-wo-building,https://i1.28hse.com/2022/09/202209081245021729999_large.jpg
Kar Wun Court,https://www.28hse.com/en/estate/kln/tai-kok-tsui/7853_kar-wun-court,https://i1.28hse.com/2022/09/20220908125933335302_large.jpg
Chee On Building,https://www.28hse.com/en/estate/kln/tai-kok-tsui/5484_chee-on-building,https://i1.28hse.com/2022/09/202209081244328862760_large.jpg
Folkland Mansion,https://www.28hse.com/en/estate/kln/tai-kok-tsui/2547_folkland-mansion,https://i1.28hse.com/2022/09/202209081232101239433_large.jpg
Po Wing Building,https://www.28hse.com/en/estate/kln/sham-shui-po/6387_po-wing-building,https://i1.28hse.com/2022/09/202209081302147230906_large.jpg
Man Woo Building,https://www.28hse.com/en/estate/kln/sham-shui-po/7987_man-woo-building,https://i1.28hse.com/2022/09/202209081300324700926_large.jpg
Wah Tao Building,https://www.28hse.com/en/estate/kln/sham-shui-po/7878_wah-tao-building,
Han Cheong Building,https://www.28hse.com/en/estate/kln/jordan/2904_han-cheong-building,https://i1.28hse.com/2022/09/202209081234008085462_large.jpg
